Id;Name;StartDate;EndDate;Status;Error;Metrics
6b575561-5c69-4137-a7a0-6a4a722ea5b8;PostTagProcessingJob;2026-04-14 03:50:18.92017+00;2026-04-14 04:09:45.687221+00;1;"";"
            Суммарное количество протегированных постов: 1498
            Доля успешных обработок постов: 97.33%
            Доля постов с 2-4 тегами: 2.27%
            Доля постов с 1 тегом: 0.27%
            Доля сломанных постов (0 тегов): 0.13%
            Доля протегированных новых постов за два дня: 0.00%
            Среднее время от появления поста до тегирования: 7.0 ч
            БД:           1.12% / ( 13082 мс / 1521 запросов)
            OpenSearch:   0.30% / (  3544 мс /  69 запросов)
            LLM:         96.81% / (1129576 мс / 1500 запросов)
            Среднее время LLM запроса: 753.1 мс"
90b089f5-b113-4c9a-be1d-fc15ea847cbc;PostEmotionalAnalysisProcessingJob;2026-04-14 03:48:09.202258+00;2026-04-14 04:49:37.507828+00;1;"";"Суммарное количество обработанных постов: 1500
                            Доля постов с очень коротким текстом (<5 слов): 599 (39.93%)
                            Среднее время LLM запроса: 2128.2 мс
                            Суммарное время всех LLM запросов: 3192344 мс
                            Общее количество LLM запросов: 1500"
fed9bfcc-2f18-4edc-929c-401db9fdf353;ClusterCommentTrendProcessingJob;2026-04-14 03:46:01.569128+00;2026-04-14 04:05:11.807939+00;1;"";"Суммарное количество обработанных инфоповодов: 1000
                    Всего проанализировано комментариев: 8430
                    Среднее количество комментариев на инфоповод: 8.43
                    Количество LLM запросов: 346
                    Суммарное время LLM: 952811 мс
                    Среднее время LLM запроса: 2753.8 мс
                    Доля пустых или слишком коротких трендов (<10 слов): 1.45%"
31e299ae-339d-41f6-a329-cff15fb0261f;TelegramProcessingJob;2026-04-14 03:38:43.565275+00;2026-04-14 04:06:49.011894+00;1;"";"Количество активных источников для сбора: 6 971
Количество полностью обработанных источников: 6 906
Количество источников к которым было подключение: 6 904
Общее количество использованных аккаунтов: 101
Суммарное количество новых постов: 1 541
Суммарное количество всех постов: 235 601
Суммарное количество смен прокси: 0
Количество уникальных прокси: 0
Среднее количество источников на один прокси: 0,0
Медианный пинг прокси: 0 мс
Доля источников со сменой прокси: 0,0%"
e3babc44-45f7-41f1-8d67-3120365513fb;PostMultipleCommentEmotionalAnalysisProcessingJob;2026-04-14 03:36:47.034309+00;2026-04-14 04:19:52.647016+00;1;"";"Суммарное количество обработанных постов: 1029
Среднее количество комментариев на один пост: 10.00
Среднее время LLM запроса (мс): 2448.57
Суммарное время выполнения всех LLM-запросов (мс): 2519580.00 мс
Общее количество выполненных LLM-запросов: 1029"
c90cdb29-d163-4c6c-b724-5ac745a90667;PostTagProcessingJob;2026-04-14 03:30:35.017338+00;2026-04-14 03:50:18.916548+00;1;"";"
            Суммарное количество протегированных постов: 1498
            Доля успешных обработок постов: 97.07%
            Доля постов с 2-4 тегами: 1.80%
            Доля постов с 1 тегом: 1.00%
            Доля сломанных постов (0 тегов): 0.13%
            Доля протегированных новых постов за два дня: 0.00%
            Среднее время от появления поста до тегирования: 2.5 ч
            БД:           1.11% / ( 13139 мс / 1521 запросов)
            OpenSearch:   0.26% / (  3072 мс /  69 запросов)
            LLM:         97.49% / (1154145 мс / 1500 запросов)
            Среднее время LLM запроса: 769.4 мс"
770274e4-ecbd-4419-97f3-775695e2d2e8;ClusterCommentTrendProcessingJob;2026-04-14 03:30:00.338044+00;2026-04-14 03:46:01.487991+00;1;"";"Суммарное количество обработанных инфоповодов: 1000
                    Всего проанализировано комментариев: 6305
                    Среднее количество комментариев на инфоповод: 6.30
                    Количество LLM запросов: 331
                    Суммарное время LLM: 880052 мс
                    Среднее время LLM запроса: 2658.8 мс
                    Доля пустых или слишком коротких трендов (<10 слов): 2.11%"
47a3b22f-e637-4cc0-9d10-e61de4b7260d;ClusterCommentTrendProcessingJob;2026-04-14 03:10:56.396878+00;2026-04-14 03:30:00.191693+00;1;"";"Суммарное количество обработанных инфоповодов: 1000
                    Всего проанализировано комментариев: 6318
                    Среднее количество комментариев на инфоповод: 6.32
                    Количество LLM запросов: 337
                    Суммарное время LLM: 860626 мс
                    Среднее время LLM запроса: 2553.8 мс
                    Доля пустых или слишком коротких трендов (<10 слов): 2.67%"
ca5cfc23-7ed5-455c-ac40-c51df82bbf0a;PostTagProcessingJob;2026-04-14 03:09:39.027886+00;2026-04-14 03:30:35.014443+00;1;"";"
            Суммарное количество протегированных постов: 1500
            Доля успешных обработок постов: 97.87%
            Доля постов с 2-4 тегами: 1.47%
            Доля постов с 1 тегом: 0.67%
            Доля сломанных постов (0 тегов): 0.00%
            Доля протегированных новых постов за два дня: 0.00%
            Среднее время от появления поста до тегирования: 4.7 ч
            БД:           1.26% / ( 15785 мс / 1521 запросов)
            OpenSearch:   0.24% / (  3012 мс /  69 запросов)
            LLM:         97.00% / (1218260 мс / 1500 запросов)
            Среднее время LLM запроса: 812.2 мс"
d6b05c16-095a-469f-abc6-58ab7fa7d3af;PostTagProcessingJob;2026-04-14 02:46:35.055552+00;2026-04-14 03:09:39.02505+00;1;"";"
            Суммарное количество протегированных постов: 1496
            Доля успешных обработок постов: 98.87%
            Доля постов с 2-4 тегами: 0.73%
            Доля постов с 1 тегом: 0.13%
            Доля сломанных постов (0 тегов): 0.27%
            Доля протегированных новых постов за два дня: 0.00%
            Среднее время от появления поста до тегирования: 15.4 ч
            БД:           0.99% / ( 13769 мс / 1520 запросов)
            OpenSearch:   0.23% / (  3188 мс /  69 запросов)
            LLM:         95.08% / (1315837 мс / 1500 запросов)
            Среднее время LLM запроса: 877.2 мс"
9859ae11-a5ab-44be-99ae-0328ff407be6;ClusterCommentTrendProcessingJob;2026-04-14 02:45:49.720866+00;2026-04-14 03:10:56.29823+00;1;"";"Суммарное количество обработанных инфоповодов: 1000
                    Всего проанализировано комментариев: 7127
                    Среднее количество комментариев на инфоповод: 7.13
                    Количество LLM запросов: 362
                    Суммарное время LLM: 1000993 мс
                    Среднее время LLM запроса: 2765.2 мс
                    Доля пустых или слишком коротких трендов (<10 слов): 1.66%"
12369b30-70d6-4b3d-b3dd-d5fa2564248b;TelegramProcessingJob;2026-04-14 02:37:01.926803+00;2026-04-14 03:05:53.485227+00;1;"";"Количество активных источников для сбора: 7 206
Количество полностью обработанных источников: 6 931
Количество источников к которым было подключение: 6 929
Общее количество использованных аккаунтов: 104
Суммарное количество новых постов: 983
Суммарное количество всех постов: 235 726
Суммарное количество смен прокси: 0
Количество уникальных прокси: 0
Среднее количество источников на один прокси: 0,0
Медианный пинг прокси: 0 мс
Доля источников со сменой прокси: 0,0%"
6829d468-8dce-48fe-9de0-b1cff331ebe3;TelegramPostCommentTrendProcessingJob;2026-04-14 02:37:01.246661+00;2026-04-14 04:31:16.220726+00;1;"";"Суммарное количество обработанных постов: 2000
                    Среднее количество комментариев на один пост: 9.52
                    Общее количество постов для всех отслеживаний:345856
                    Доля пустых или слишком коротких трендов (<10 слов): 64 (3.21%)
                    Среднее время LLM запроса: 2754.3 мс
                    Суммарное время всех LLM запросов: 5483734 мс
                    Общее количество LLM запросов: 1991"
63018bc3-d505-4818-9c89-fcbdcee5d2f5;ClusterCommentTrendProcessingJob;2026-04-14 02:29:02.910791+00;2026-04-14 02:45:49.62668+00;1;"";"Суммарное количество обработанных инфоповодов: 1000
                    Всего проанализировано комментариев: 8002
                    Среднее количество комментариев на инфоповод: 8.00
                    Количество LLM запросов: 341
                    Суммарное время LLM: 905318 мс
                    Среднее время LLM запроса: 2654.9 мс
                    Доля пустых или слишком коротких трендов (<10 слов): 2.05%"
a50b0b2a-cde8-461a-b54a-567a20466e6b;PostTagProcessingJob;2026-04-14 02:26:14.606563+00;2026-04-14 02:46:35.045341+00;1;"";"
            Суммарное количество протегированных постов: 1500
            Доля успешных обработок постов: 99.80%
            Доля постов с 2-4 тегами: 0.13%
            Доля постов с 1 тегом: 0.07%
            Доля сломанных постов (0 тегов): 0.00%
            Доля протегированных новых постов за два дня: 0.00%
            Среднее время от появления поста до тегирования: 15.3 ч
            БД:           1.94% / ( 23730 мс / 1520 запросов)
            OpenSearch:   0.24% / (  2892 мс /  69 запросов)
            LLM:         96.74% / (1180607 мс / 1500 запросов)
            Среднее время LLM запроса: 787.1 мс"
779ba18b-88ea-4c51-8714-b0e96ac21c36;ClusterMultipleCommentEmotionalAnalysisProcessingJob;2026-04-14 02:21:41.301442+00;2026-04-14 04:09:18.104666+00;1;"";"Суммарное количество обработанных инфоповодов: 2267
                        Среднее количество комментариев: 10.00
                        Среднее время LLM запроса: 2204.8 мс"
55ea11d5-6ae0-4853-ba92-9a004c54ccda;PostEmotionalAnalysisProcessingJob;2026-04-14 02:15:47.871491+00;2026-04-14 03:48:09.189595+00;1;"";"Суммарное количество обработанных постов: 1911
                            Доля постов с очень коротким текстом (<5 слов): 517 (27.05%)
                            Среднее время LLM запроса: 2148.7 мс
                            Суммарное время всех LLM запросов: 4084676 мс
                            Общее количество LLM запросов: 1901"
866ada57-2178-4aa7-83b4-9ca37798b2cf;ClusterCommentTrendProcessingJob;2026-04-14 02:12:35.667762+00;2026-04-14 02:29:02.828653+00;1;"";"Суммарное количество обработанных инфоповодов: 1000
                    Всего проанализировано комментариев: 7648
                    Среднее количество комментариев на инфоповод: 7.65
                    Количество LLM запросов: 332
                    Суммарное время LLM: 877051 мс
                    Среднее время LLM запроса: 2641.7 мс
                    Доля пустых или слишком коротких трендов (<10 слов): 1.20%"
"0d77a6ab-3c92-4599-ab5b-0874277edbfa";PostTagProcessingJob;2026-04-14 02:08:41.755334+00;2026-04-14 02:26:14.60354+00;1;"";"
            Суммарное количество протегированных постов: 1499
            Доля успешных обработок постов: 99.20%
            Доля постов с 2-4 тегами: 0.67%
            Доля постов с 1 тегом: 0.07%
            Доля сломанных постов (0 тегов): 0.07%
            Доля протегированных новых постов за два дня: 0.00%
            Среднее время от появления поста до тегирования: 15.0 ч
            БД:           1.35% / ( 14187 мс / 1520 запросов)
            OpenSearch:   0.28% / (  2933 мс /  69 запросов)
            LLM:         93.75% / (987014 мс / 1500 запросов)
            Среднее время LLM запроса: 658.0 мс"
cb51de46-5b3f-4126-9b3c-a9e5cee7b2ed;TelegramPostOpenSearchIndexationJob;2026-04-14 02:02:11.280296+00;2026-04-14 03:50:10.777753+00;1;"";Суммарное количество обработанных постов: 240577
bed2c052-ed54-45b6-a042-4aa162e4afc4;ClusterCommentTrendProcessingJob;2026-04-14 01:53:00.700285+00;2026-04-14 02:12:35.515532+00;1;"";"Суммарное количество обработанных инфоповодов: 1000
                    Всего проанализировано комментариев: 7838
                    Среднее количество комментариев на инфоповод: 7.84
                    Количество LLM запросов: 329
                    Суммарное время LLM: 934315 мс
                    Среднее время LLM запроса: 2839.9 мс
                    Доля пустых или слишком коротких трендов (<10 слов): 1.22%"
c3df5d7d-21bb-4630-a9b5-2938e112c42b;PostTagProcessingJob;2026-04-14 01:51:53.949419+00;2026-04-14 02:08:41.752537+00;1;"";"
            Суммарное количество протегированных постов: 1500
            Доля успешных обработок постов: 99.07%
            Доля постов с 2-4 тегами: 0.73%
            Доля постов с 1 тегом: 0.20%
            Доля сломанных постов (0 тегов): 0.00%
            Доля протегированных новых постов за два дня: 0.00%
            Среднее время от появления поста до тегирования: 14.4 ч
            БД:           1.35% / ( 13611 мс / 1520 запросов)
            OpenSearch:   0.33% / (  3365 мс /  69 запросов)
            LLM:         96.33% / (970819 мс / 1500 запросов)
            Среднее время LLM запроса: 647.2 мс"
18200e4e-1826-4763-8842-bd0e5b138b76;ClusterCommentTrendProcessingJob;2026-04-14 01:33:05.258048+00;2026-04-14 01:52:14.207589+00;1;"";"Суммарное количество обработанных инфоповодов: 1000
                    Всего проанализировано комментариев: 7928
                    Среднее количество комментариев на инфоповод: 7.93
                    Количество LLM запросов: 367
                    Суммарное время LLM: 1004147 мс
                    Среднее время LLM запроса: 2736.1 мс
                    Доля пустых или слишком коротких трендов (<10 слов): 1.63%"
ae044ec3-5ca5-40e5-b1d5-8745fd01f175;PostTagProcessingJob;2026-04-14 01:31:45.556099+00;2026-04-14 01:51:53.937359+00;1;"";"
            Суммарное количество протегированных постов: 1500
            Доля успешных обработок постов: 99.07%
            Доля постов с 2-4 тегами: 0.87%
            Доля постов с 1 тегом: 0.07%
            Доля сломанных постов (0 тегов): 0.00%
            Доля протегированных новых постов за два дня: 0.00%
            Среднее время от появления поста до тегирования: 14.3 ч
            БД:           1.11% / ( 13458 мс / 1520 запросов)
            OpenSearch:   0.25% / (  3061 мс /  69 запросов)
            LLM:         96.49% / (1165962 мс / 1500 запросов)
            Среднее время LLM запроса: 777.3 мс"
9fa75990-4cc6-410c-a160-19e4b871d1be;TelegramProcessingJob;2026-04-14 01:30:39.757968+00;2026-04-14 01:58:20.892804+00;1;"";"Количество активных источников для сбора: 7 264
Количество полностью обработанных источников: 6 936
Количество источников к которым было подключение: 6 935
Общее количество использованных аккаунтов: 85
Суммарное количество новых постов: 1 002
Суммарное количество всех постов: 235 724
Суммарное количество смен прокси: 0
Количество уникальных прокси: 0
Среднее количество источников на один прокси: 0,0
Медианный пинг прокси: 0 мс
Доля источников со сменой прокси: 0,0%"
aade7e31-1dda-48ee-af29-64008dfa524e;PostEmotionalAnalysisProcessingJob;2026-04-14 01:24:46.491916+00;2026-04-14 02:15:47.840313+00;1;"";"Суммарное количество обработанных постов: 1500
                            Доля постов с очень коротким текстом (<5 слов): 675 (45.00%)
                            Среднее время LLM запроса: 1990.4 мс
                            Суммарное время всех LLM запросов: 2985609 мс
                            Общее количество LLM запросов: 1500"
3f50b3a1-19fc-44af-9b12-d3018f2bf9e9;TelegramPostCommentTrendProcessingJob;2026-04-14 01:23:46.644361+00;2026-04-14 02:37:01.065864+00;1;"";"Суммарное количество обработанных постов: 1409
                    Среднее количество комментариев на один пост: 8.63
                    Общее количество постов для всех отслеживаний:345498
                    Доля пустых или слишком коротких трендов (<10 слов): 47 (3.34%)
                    Среднее время LLM запроса: 2645.9 мс
                    Суммарное время всех LLM запросов: 3728007 мс
                    Общее количество LLM запросов: 1409"
152826c2-e521-447d-894f-98a94f8bf3e1;PostTagProcessingJob;2026-04-14 01:14:11.193548+00;2026-04-14 01:31:45.463811+00;1;"";"
            Суммарное количество протегированных постов: 1500
            Доля успешных обработок постов: 99.13%
            Доля постов с 2-4 тегами: 0.80%
            Доля постов с 1 тегом: 0.07%
            Доля сломанных постов (0 тегов): 0.00%
            Доля протегированных новых постов за два дня: 0.00%
            Среднее время от появления поста до тегирования: 13.7 ч
            БД:           1.25% / ( 13222 мс / 1520 запросов)
            OpenSearch:   0.28% / (  2921 мс /  69 запросов)
            LLM:         95.88% / (1010825 мс / 1500 запросов)
            Среднее время LLM запроса: 673.9 мс"
18998f11-31bc-43dd-b5a7-173763a7fd2b;ClusterCommentTrendProcessingJob;2026-04-14 01:10:23.61973+00;2026-04-14 01:32:15.387371+00;1;"";"Суммарное количество обработанных инфоповодов: 1000
                    Всего проанализировано комментариев: 8810
                    Среднее количество комментариев на инфоповод: 8.81
                    Количество LLM запросов: 398
                    Суммарное время LLM: 999449 мс
                    Среднее время LLM запроса: 2511.2 мс
                    Доля пустых или слишком коротких трендов (<10 слов): 2.01%"
2e7cf9a5-bd60-497d-8457-9556cec412ca;PostTagProcessingJob;2026-04-14 00:53:43.711596+00;2026-04-14 01:14:11.18982+00;1;"";"
            Суммарное количество протегированных постов: 1500
            Доля успешных обработок постов: 99.47%
            Доля постов с 2-4 тегами: 0.20%
            Доля постов с 1 тегом: 0.33%
            Доля сломанных постов (0 тегов): 0.00%
            Доля протегированных новых постов за два дня: 0.00%
            Среднее время от появления поста до тегирования: 13.8 ч
            БД:           1.26% / ( 15472 мс / 1520 запросов)
            OpenSearch:   0.26% / (  3158 мс /  69 запросов)
            LLM:         97.69% / (1199108 мс / 1500 запросов)
            Среднее время LLM запроса: 799.4 мс"
2046771e-6cce-4e9f-b6af-6559a18893cd;PostTagProcessingJob;2026-04-14 00:32:23.650156+00;2026-04-14 00:53:43.708973+00;1;"";"
            Суммарное количество протегированных постов: 1500
            Доля успешных обработок постов: 99.53%
            Доля постов с 2-4 тегами: 0.40%
            Доля постов с 1 тегом: 0.07%
            Доля сломанных постов (0 тегов): 0.00%
            Доля протегированных новых постов за два дня: 0.00%
            Среднее время от появления поста до тегирования: 13.4 ч
            БД:           1.37% / ( 17577 мс / 1520 запросов)
            OpenSearch:   0.25% / (  3229 мс /  69 запросов)
            LLM:         95.52% / (1222671 мс / 1500 запросов)
            Среднее время LLM запроса: 815.1 мс"
9048d9f9-1df9-4b4e-9d7c-6163abad7d7c;ClusterCommentTrendProcessingJob;2026-04-14 00:26:40.239233+00;2026-04-14 01:10:23.2268+00;1;"";"Суммарное количество обработанных инфоповодов: 1000
                    Всего проанализировано комментариев: 14016
                    Среднее количество комментариев на инфоповод: 14.02
                    Количество LLM запросов: 425
                    Суммарное время LLM: 1132810 мс
                    Среднее время LLM запроса: 2665.4 мс
                    Доля пустых или слишком коротких трендов (<10 слов): 1.65%"
38229b72-e9cf-4d88-b2b9-3bca29cc5b70;TelegramProcessingJob;2026-04-14 00:23:53.646566+00;2026-04-14 00:52:42.448627+00;1;"";"Количество активных источников для сбора: 7 269
Количество полностью обработанных источников: 6 943
Количество источников к которым было подключение: 6 942
Общее количество использованных аккаунтов: 85
Суммарное количество новых постов: 895
Суммарное количество всех постов: 235 911
Суммарное количество смен прокси: 0
Количество уникальных прокси: 0
Среднее количество источников на один прокси: 0,0
Медианный пинг прокси: 0 мс
Доля источников со сменой прокси: 0,0%"
eff7507e-1766-408e-be4d-1b2873e3c77d;ClusterMultipleCommentEmotionalAnalysisProcessingJob;2026-04-14 00:21:41.307099+00;2026-04-14 01:57:43.144385+00;1;"";"Суммарное количество обработанных инфоповодов: 2243
                        Среднее количество комментариев: 10.00
                        Среднее время LLM запроса: 2170.4 мс"
1745a32b-ccd5-407f-a139-3964433809c3;PostTagProcessingJob;2026-04-14 00:13:15.292491+00;2026-04-14 00:32:23.643423+00;1;"";"
            Суммарное количество протегированных постов: 1500
            Доля успешных обработок постов: 98.93%
            Доля постов с 2-4 тегами: 0.73%
            Доля постов с 1 тегом: 0.33%
            Доля сломанных постов (0 тегов): 0.00%
            Доля протегированных новых постов за два дня: 0.00%
            Среднее время от появления поста до тегирования: 13.0 ч
            БД:           1.15% / ( 13179 мс / 1520 запросов)
            OpenSearch:   0.26% / (  2956 мс /  69 запросов)
            LLM:         96.22% / (1104959 мс / 1500 запросов)
            Среднее время LLM запроса: 736.6 мс"
41bc2060-6758-401a-8c8f-acbc9ddfecbc;PostEmotionalAnalysisProcessingJob;2026-04-14 00:12:43.366271+00;2026-04-14 01:24:46.472439+00;1;"";"Суммарное количество обработанных постов: 1981
                            Доля постов с очень коротким текстом (<5 слов): 509 (25.69%)
                            Среднее время LLM запроса: 2079.2 мс
                            Суммарное время всех LLM запросов: 4118945 мс
                            Общее количество LLM запросов: 1981"
a8fc6395-a8d5-4602-aa80-999683964bad;TelegramPostOpenSearchIndexationJob;2026-04-14 00:02:11.285517+00;2026-04-14 01:41:16.571506+00;1;"";Суммарное количество обработанных постов: 240900
